time,Total Free energy
281.201867021058,103.676299333863
287.139177130126,103.224893542671
296.045142293728,102.564749808136
300.49812487553,102.24191670492
307.177598748231,101.766476291911
317.196809557284,101.072360880163
322.20641496181,100.733400357679
329.7208230686,100.234772046055
340.992435228784,99.5079395685604
346.628241308876,99.1534529203709
355.081950429014,98.632476812413
367.762514109221,97.8739823215707
374.102795949325,97.5043733689471
383.61321870948,96.9614528976184
388.368430089558,96.694892498399
395.501247159674,96.3009450418641
406.200472764849,95.7226340488704
411.550085567437,95.438797616015
419.574504771318,95.0193669548242
431.611133577139,94.4035543112381
437.62944798005,94.1011733794003
446.656919584416,93.654020216151
460.198126990966,92.9963710507898
466.96873069424,92.6726940220086
477.124636249152,92.192642710921
492.35849458152,91.481446518686
499.975423747704,91.1273837012945
503.783888330796,90.9497260753678
509.496585205434,90.6797760841031
512.352933642753,90.5410133053878
516.637456298732,90.3192466732765
518.779717626721,90.1989601641065
519.850848290716,90.1367597407981
521.457544286708,90.04223364823
523.867588280696,89.8997444774305
525.07261027769,89.8285289115769
526.880143273181,89.7217761052082
529.591442766417,89.5608222059663
530.947092513035,89.4792569493204
532.980567132963,89.3537366300772
533.997304442926,89.2886232309801
535.522410407872,89.1857233042957
537.81006935529,89.0134859198536
538.953898828999,88.9201892473901
539.525813565854,88.8732964406545
540.383685671135,88.8038922292024
541.670493829058,88.7026702978581
543.600706065942,88.5576187310922
544.565812184384,88.4879234056031
546.013471362047,88.3866996375101
548.184960128542,88.2414139362137
551.442193278284,88.0353441215021
553.070809853155,87.9365492204978
555.513734715461,87.7926284103023
559.178122008921,87.5845940569537
564.674702949111,87.2860443056137
567.422993419205,87.1415125619641
571.545429124348,86.9295503236259
577.729082682061,86.6208275308517
580.820909460917,86.470035012711
585.458649629202,86.247816137845
592.41525988163,85.9225090025068
595.893565007843,85.7630852450369
601.111022697164,85.5276117260605
608.937209231145,85.181815946885
612.850302498135,85.0118863945616
618.719942398621,84.7603224642524
627.524402249349,84.3896476245242
631.926632174713,84.2069469003986
638.52997706276,83.9358289799436
648.434994394829,83.5349475019344
653.387503060864,83.3367297178166
660.816266059916,83.0417767148689
664.530647559442,82.8952086789371
670.102219808731,82.6763014490407
678.459578182665,82.3495113426798
682.638257369631,82.1865058486225
688.906276150082,81.941985504209
698.308304320757,81.5733430688399
703.009318406095,81.3869613775407
710.060839534101,81.1015965405096
713.586600098104,80.9544418970409
718.875240944109,80.721665355046
721.519561367112,80.5950519155484
722.841721578613,80.5267543308776
724.824961895865,80.4125464403091
725.816582054491,80.3472923447132
727.304012292429,80.2363964188911
729.535157649338,80.0657273640764
730.650730327792,79.9905367422429
732.324089345473,79.8935564003274
734.834127871995,79.7725908336235
738.599185661778,79.6239085922767
744.246772346452,79.4387622699263
752.718152373463,79.1957470881252
756.953842386969,79.0808229973308
763.307377407227,78.9125395928593
772.837679937615,78.6670559979981
777.602831202808,78.5470347634847
784.750558100599,78.3702583794076
795.472148447285,78.1121722545771
800.832943620628,77.9861616434695
808.874136380643,77.8007899094813
820.935925520664,77.5304459017027
826.966820090675,77.3984828725439
836.013161945692,77.2042535261152
849.582674728216,76.9205094394754
856.367431119478,76.7817047188423
866.544565706372,76.5769313662265
881.810267586712,76.2765961322792
889.443118526882,76.12911011024
900.892394937137,75.9107963647066
918.06630955252,75.5889509754356
926.653266860211,75.4301609919594
939.533702821748,75.1941895811571
958.854356764053,74.8442209530018
968.514683735206,74.6705910368579
983.005174191935,74.4112998175081
1004.74090987703,74.0236487667701
1015.60877771958,73.8297683151245
1031.9105794834,73.5379560191388
1040.06148036531,73.3912704475681
1052.28783168817,73.1697406185574
1070.62735867247,72.8325177018308
1079.79712216462,72.6608374360144
1093.55176740284,72.3978449051434
1100.42909002195,72.2632222314988
1110.74507395062,72.0560464241338
1115.90306591495,71.9495629380142
1123.64005386145,71.7851194642372
1135.2455357812,71.5237110617933
1141.04827674108,71.3835743884008
1149.75238818089,71.1530361228885
1154.1044439008,71.0231850679908
1156.28047176075,70.9521972432838
1159.54451355068,70.8331825313922
1161.17653444565,70.7651811666497
1163.6245657881,70.6432514489438
1164.84858145932,70.5677154645624
1166.68460496616,70.4241965470967
1169.43864022641,70.1742769942314
1170.81565785654,70.0665602090131
1171.5041666716,70.0206872065524
1172.53692989419,69.9600912574271
1174.08607472809,69.8833314191821
1176.40979197893,69.7899772258815
1179.89536785518,69.6807472236032
1185.12373166957,69.5578630418052
1192.96627739115,69.423275353899
1204.73009597352,69.2714195662162
1222.37582384708,69.0799854203649
1248.84441565742,68.8105763096247
1262.07871156258,68.6783003450613
1281.93015542034,68.481915115981
1311.70732120696,68.1913851908818
1326.59590410028,68.0477227899507
1348.92877844025,67.8340277414775
1360.09521561023,67.7279066105656
1376.84487136521,67.569548697941
1401.96935499768,67.3336393607257
1414.53159681391,67.2162936916888
1433.37495953826,67.0408986159204
1461.64000362479,66.7788100475908
1475.77252566805,66.6479956892306
1496.97130873294,66.4517558410298
1507.57070026539,66.3535008050126
1523.46978756406,66.2057577702077
1531.4193312134,66.1316489305667
1543.3436466874,66.0200699400984
1561.2301198984,65.8514078759307
1570.17335650391,65.7662912375502
1583.58821141216,65.637256494317
1590.29563886629,65.5719718124326
1600.35678004748,65.4727853285372
1615.44849181926,65.3200780995108
1622.99434770515,65.241235217542
1634.31313153399,65.1178426603462
1639.97252344841,65.0526633382592
1642.80221940562,65.0187268699729
1647.04676334144,64.9652935291168
1649.16903530934,64.9370075412535
1652.3524432612,64.8913894606024
1653.94414723713,64.8664553666604
1656.33170320103,64.8242008599638
1657.52548118298,64.7995714713455
1659.3161481559,64.7549835083421
1662.00214861528,64.6756759301811
1663.34514884497,64.6392978769844
1664.01664895982,64.623400152427
1665.02389913209,64.6020681704314
1666.53477439049,64.5745345833177
1668.80108727809,64.5403369831835
1672.2005566095,64.4990604529458
1677.29976060661,64.449072532147
1684.94856660227,64.3851162651067
1696.42177559577,64.2964523052131
1713.63158908601,64.1667408397897
1739.44630932138,63.9732772522005
1752.35366943906,63.876580501391
1771.71470961558,63.7313583053801
1800.75626988037,63.5126435724501
1815.27705001276,63.402638453524
1837.05822021135,63.2364354470672
1847.94880531065,63.1526482736203
1864.28468295959,63.02587205244
1888.788499433,62.8325273225855
1901.04040766971,62.7340256343203
1919.41827002477,62.5832362319459
1928.6072012023,62.5061727610484
1942.3905979686,62.3879083501739
1949.28229635174,62.3273459892992
1959.61984392646,62.2342703177827
1964.78861771382,62.1865572265954
1972.54177839487,62.1131892199033
1984.17151941643,61.9979803734757
1989.98638992721,61.9373807277846
1998.70869569338,61.8411032227838
2003.06984857646,61.7897579738682
2009.61157790109,61.7066581829745
2012.88244256341,61.661285436879
2017.78873955688,61.5851630895336
2020.24188805361,61.5414589468723
2023.92161079872,61.4610471065083
2025.76147217127,61.4081252352344
2026.68140285754,61.375830177926
2028.06129888696,61.3177891091767
2030.13114293108,61.2209308037855
2031.16606495314,61.1768066381074
2032.71844798623,61.1221439014358
2035.04702253586,61.0598047380873
2038.53988436032,60.9921570318899
2043.779177097,60.917461450247
2046.39882346534,60.8832503874447
2050.32829301785,60.8221619409531
2052.2930277941,60.7842735584441
2053.27539518223,60.7640816454547
2054.74894626442,60.7335089993846
2056.95927288771,60.6886626130149
2058.06443619935,60.666972808942
2059.72218116682,60.6355015733625
2062.20879861802,60.5905389789232
2065.93872479481,60.5273856095912
2067.80368788321,60.4973884145546
2070.60113251581,60.4540540658529
2074.79729946471,60.3921999414882
2081.09154988805,60.3050447619102
2084.23867509972,60.2634902807654
2088.95936291723,60.2032775927221
2096.0403946435,60.1170223614573
2099.58091050663,60.0754560556078
2104.89168430132,60.014830368648
2112.85784499337,59.9273235824039
2116.84092533939,59.8849284863533
2122.81554585843,59.8228549876088
2131.77747663698,59.7327824119375
2136.25844202625,59.6889507967889
2142.97989011017,59.6245455534107
2153.06206223604,59.5306205168369
2158.10314829897,59.4847264373159
2165.66477739338,59.4170849747526
2177.00722103498,59.3180568174767
2182.67844285578,59.2695317685414
2191.18527558699,59.1978820946965
2203.94552468379,59.0927781898384
2210.32564923219,59.0412147437884
2219.8958360548,58.9650347010638
2234.2511162887,58.8532356207368
2241.42875640565,58.7983790655687
2252.19521658108,58.7173285744471
2268.34490684423,58.5983559039938
2276.4197519758,58.5399554886208
2288.53201967316,58.4536110269976
2306.70042121919,58.3266612465309
2315.78462199221,58.2642179594774
2329.41092315174,58.1716857391509
2349.85037489103,58.0350574184196
2380.50955249996,57.8337428882855
2395.83914130443,57.7341660826275
2418.83352451114,57.5854366496644
2430.33071611449,57.5111406316959
2447.57650351951,57.3994854821254
2473.44518462705,57.2308161491526
2486.37952518082,57.1456145101421
2505.78103601148,57.0162093701935
2515.48179142681,56.9506072474682
2530.0329245498,56.8507825392301
2551.85962423428,56.696974945632
2562.77297407653,56.6177631836207
2579.14299883989,56.4950985701712
2587.32801122157,56.4316416101278
2599.6055297941,56.3329728925045
2605.74428908036,56.2817297361751
2614.95242800975,56.2017450344697
2619.55649747445,56.1600435159906
2626.46260167149,56.0946879692793
2636.82175796706,55.9875800184055
2642.00133611485,55.9278568029166
2644.59112518874,55.8955861421312
2648.47580879957,55.8425619236698
2650.41815060499,55.8131251709262
2653.33166331312,55.7628044711617
2654.78841966719,55.7334093317684
2656.97355419828,55.6794296820489
2658.06612146383,55.6455162181302
2659.70497236215,55.5827326222059
2662.16324870964,55.4804378246366
2663.39238688338,55.4368166683077
2665.23609414399,55.3848576353201
2668.00165503491,55.3267411243867
2672.14999637129,55.2633613703519
2678.37250837585,55.1945627103168
2687.7062763827,55.1193212598247
2701.70692839298,55.034774352244
2722.70790640839,54.9323780387102
2754.20937343151,54.7924656531938
2769.96010694307,54.723341427084
2793.58620721041,54.6189787449809
2805.39925734408,54.5663232127202
2823.11883254458,54.4865430590856
2849.69819534534,54.3645237091058
2862.98787674572,54.3021442963518
2882.92239884629,54.2062109451222
2892.88965989657,54.1568991445508
2907.840551472,54.0806280356441
2915.31599725971,54.0411837650396
2926.52916594128,53.9797526490013
2932.13575028206,53.9477348842029
2940.54562679324,53.8973932988258
2944.75056504883,53.8708561134844
2951.05797243221,53.8284967676639
2954.2116761239,53.8057358068971
2958.94223166144,53.7683568139367
2961.30750943021,53.7474747827056
2964.85542608336,53.7108097947503
2966.62938440994,53.6882308147517
2967.51636357323,53.6750705490355
2968.84683231816,53.6518183730248
2970.84253543556,53.6087314422851
2971.84038699426,53.5858249026187
2973.33716433231,53.5553589321385
2974.08555300133,53.5422922484895
2975.20813600487,53.5251040347593
2976.89201051017,53.5034477815988
2979.41782226813,53.4771239265521
2983.20653990507,53.4459541549204
2988.88961636047,53.4097438893897
2997.41423104358,53.3676725477204
3010.20115306824,53.3165506612429
3029.38153610522,53.2489788028581
3058.15211066071,53.1526710787572
3072.53739793845,53.1050936941144
3094.11532885506,53.0339524533605
3126.48222522998,52.9275495125294
3142.66567341744,52.8744472823596
3166.94084569863,52.7948927544344
3203.35360412042,52.6757315814849
3221.55998333131,52.6162017349879
3248.86955214765,52.5269468787736
3289.83390537215,52.3930933770339
3310.31608198441,52.3261463681399
3341.03934690279,52.2256699473614
3356.40097936198,52.1753928370343
3379.44342805076,52.0999154438881
3414.00710108394,51.986524512267
3431.28893760053,51.9297301528883
3457.21169237541,51.8443950048595
3496.09582453774,51.7160125370535
3515.5378906189,51.6516192799443
3544.70098974065,51.5547428332658
3588.44563842326,51.4086886340175
3610.31796276457,51.3352757265411
3643.12644927653,51.2246114850979
3659.53069253251,51.169008266986
3684.13705741648,51.0852326247043
3721.04660474244,50.9586473087794
3739.50137840542,50.8948925775503
3767.18353889989,50.7986207258123
3808.70677964159,50.6525973850685
3829.46840001244,50.5787650993649
3860.61083056872,50.4668531934241
3876.18204584685,50.4103220691395
3899.53886876406,50.3247290801001
3934.57410313987,50.1943352196129
3952.09172032778,50.1281233661991
3978.36814610964,50.0273582167291
3991.50635900056,49.9762584458322
4011.21367833696,49.8986074105918
4040.77465734155,49.7795816593913
4055.55514684384,49.7187660747703
4077.72588109729,49.6256460467407
4088.81124822401,49.5781341633061
4105.43929891409,49.5055077000049
4130.38137494921,49.3930137980654
4142.85241296678,49.3348989740948
4161.55896999312,49.2448805575017
4170.91224850629,49.1983944344775
4184.94216627605,49.1264464605465
4191.95712516092,49.0893351929334
4202.47956348824,49.0319860125511
4218.26322097922,48.9413443364627
4226.15504972471,48.8934647695487
4237.99279284294,48.8173760286462
4243.91166440206,48.7769434833046
4252.78997174073,48.7122296192336
4257.22912541007,48.6775598974517
4263.88785591407,48.6214941708301
4267.21722116607,48.5910857718431
4272.21126904408,48.541091808269
4274.70829298308,48.5134145345764
4278.45382889158,48.4665461793294
4280.32659684584,48.4395890777269
4283.13574877721,48.3911822244641
4284.5403247429,48.3611792852667
4286.64718869144,48.3023303983321
4289.80748461423,48.1821724345656
4291.38763257564,48.1250335421236
4292.17770655634,48.1012642432472
4293.36281752738,48.070894120967
4295.14048398396,48.0341469329221
4297.80698366882,47.9916824135657
4301.80673319611,47.9440825164878
4307.80635748705,47.8917363239544
4316.80579392346,47.8356655154739
4330.30494857808,47.7785975800343
4350.55368056,47.7227095238639
4380.92677853288,47.663315398774
4426.48642549221,47.5865733389481
4449.26624897187,47.549211958876
4483.43598419136,47.4934411297374
4534.6905870206,47.4101986254122
4560.31788843522,47.3687379094536
4598.75884055715,47.3067342832836
4656.42026874005,47.2141216880397
4685.25098283149,47.1679771315382
4728.49705396866,47.0989472894794
4793.36616067442,46.9957830835458
4825.8007140273,46.9443512954992
4874.45254405662,46.8673693122442
4947.43028910059,46.7522106126697
4983.91916162258,46.6947425190038
5038.65247040556,46.6086457393187
5120.75243358003,46.4796492476157
5161.80241516727,46.4151727675521
5223.37738754813,46.3184318603065
5254.16487373855,46.2700295254745
5300.34610302419,46.1973617634241
5369.61794695266,46.0881528805683
5404.25386891689,46.0334234570222
5456.20775186323,45.9511332170343
5534.13857628275,45.8271518712286
5573.10398849251,45.7648631397639
5631.55210680715,45.6709866683733
5660.77616596447,45.6238237438893
5704.61225470045,45.5527637869283
5770.36638780442,45.4453750087898
5803.24345435641,45.3912760687758
5852.55905418438,45.3095587330121
5926.53245392635,45.1855320626949
5963.51915379733,45.1227800584391
6018.99920360381,45.0275977088803
6046.73922850704,44.9794859930842
6088.3492658619,44.906596987879
6150.76432189418,44.7954521143662
6181.97184991032,44.7389678760916
6228.78314193454,44.6529484488526
6252.18878794664,44.6093024247125
6287.2972569648,44.5429517267118
6339.95996049204,44.4412059889807
6366.29131225566,44.3892134216634
6405.78833990109,44.309622092821
6425.53685372381,44.2690332597464
6455.15962445788,44.2070387147995
6499.59378055898,44.1112095031582
6521.81085860954,44.0618426188835
6555.13647568537,43.9856642158787
6571.79928422329,43.9465037791681
6596.79349703016,43.8862238688973
6634.28481624047,43.7917460788779
6653.03047584562,43.7423578311898
6681.14896525336,43.6649568221948
6695.20820995722,43.6245175252445
6716.29707701302,43.5612069544468
6726.84151054092,43.5281774491516
6742.65816083277,43.4765666509701
6766.38313627055,43.393348772083
6778.24562398943,43.3484408625013
6796.03935556776,43.2753323586367
6804.93622135693,43.2354373269438
6818.28152004068,43.169507688453
6824.95416938255,43.1328517076735
6834.96314339536,43.0705470100444
6839.96763040177,43.0345544422858
6842.46987390497,43.0147305042913
6846.22323915978,42.981645919127
6848.09992178718,42.9630730553707
6850.91494572828,42.931271107835
6852.32245769883,42.9128626500151
6854.43372565466,42.880048720219
6855.48935963257,42.8601992940342
6857.07281059944,42.8233584702224
6859.44798704975,42.7470717358335
6860.6355752749,42.7031270713022
6861.22936938748,42.682252643133
6862.12006055634,42.6539315594865
6863.45609730964,42.6184464243858
6865.46015243959,42.5776247464748
6868.4662351345,42.5335650446383
6872.97535917688,42.4875551017713
6879.73904524045,42.4403213042829
6889.8845743358,42.3927964518586
6905.10286797882,42.3462115499818
6927.93030844335,42.3016456773094
6962.17146914016,42.2581443786234
7013.53321018536,42.2091269983814
7090.57582175317,42.1424983338464
7206.13973910488,42.044373687542
7263.92169778073,41.9955629576598
7350.59463579451,41.9225865264884
7393.9311048014,41.8861952239156
7458.93580831174,41.831722329718
7556.44286357724,41.7502581821856
7605.19639120999,41.7096304125775
7678.32668265912,41.6488171724253
7788.02211983281,41.5578787150218
7842.86983841966,41.5125304518269
7925.14141629993,41.4446580397104
7966.27720524006,41.4107871431594
8027.98088865027,41.3600619861509
8120.53641376557,41.284154193995
8166.81417632322,41.2462779292293
8236.2308201597,41.189560435884
8340.35578591441,41.1046974984102
8392.41826879177,41.062357709831
8470.51199310781,40.9989619159012
8587.65257958186,40.9041187354851
8646.22287281889,40.8568032413441
8734.07831267443,40.7859619872458
8778.0060326022,40.7505979541359
8843.89761249386,40.6976222841715
8942.73498233134,40.6183131970303
8992.15366725009,40.5787241356313
9066.2816946282,40.5194218082236
9177.47373569537,40.4306450317059
9233.06975622895,40.3863305301704
9316.46378702933,40.3199498164763
9358.16080242952,40.286798060029
9420.7063255298,40.2371180083308
9514.52461018023,40.1627015174619
9561.43375250544,40.1255361498241
9631.79746599326,40.0698410400829
9737.34303622498,39.9864113682866
9790.11582134085,39.9447423671096
9869.27499901464,39.8822945307285
9908.85458785154,39.8510935404766
9968.22397110689,39.8043199442787
10057.2780459899,39.7342189403303
10101.8050834314,39.6991917832074
10168.5956395937,39.6466794015623
10268.7814738371,39.5679688055724
10318.8743909588,39.5286350185058
10394.0137666413,39.469659470895
10431.5834544826,39.4401810596673
10487.9379862445,39.3959743348327
10572.4697838874,39.3296854507857
10614.7356827088,39.2965474891011
10678.134530941,39.2468476720687
10773.2328032892,39.1723084409183
10820.7819394633,39.1350393306725
10892.1056437245,39.0791344341561
10999.0912001162,38.995266671573
11052.5839783121,38.9533216036139
11132.8231456059,38.8903873799584
11172.9427292528,38.8589100019063
11233.1221047232,38.8116798679322
11323.3911679287,38.740797815737
11368.5256995315,38.7053360947881
11436.2274969357,38.6521157708636
11537.7801930419,38.5722146931658
11588.556541095,38.5322264489591
11664.7210631747,38.4721936869213
11702.8033242145,38.442152080403
11759.9267157743,38.3970566180508
11845.6118031139,38.3293339719559
11888.4543467837,38.2954328574136
11952.7181622885,38.2445293838141
12049.1138855455,38.1680490491213
12097.3117471741,38.1297468607751
12169.6085396169,38.0722122846899
12205.7569358383,38.0434059321285
12259.9795301704,38.0001458335959
12341.3134216686,37.9351365194902
12381.9803674177,37.9025742576766
12442.9807860413,37.8536564117265
12534.4814139768,37.7801030640961
12580.2317279445,37.7432411811175
12648.8571988961,37.6878374884331
12751.7954053234,37.6044689502374
12803.2645085371,37.5626571119816
12880.4681633576,37.4997730184241
12919.0699907679,37.4682520209281
12976.9727318833,37.4208685976709
13063.8268435564,37.3495540756944
13107.2538993929,37.3137827368389
13172.3944831478,37.2599778671269
13270.10535878,37.1789213313409
13318.9607965961,37.1382260542844
13392.2439533203,37.0769651529366
13428.8855316824,37.0462321714901
13483.8478992255,37.0000001588054
13566.2914505402,36.9303419488725
13607.5132261975,36.8953659030507
13669.3458896836,36.8427112786593
13762.0948849126,36.7632797715881
13808.4693825271,36.7233502239769
13878.0311289489,36.6631761783156
13982.3737485815,36.5722513484405
14034.5450583979,36.526470391314
14112.8020231224,36.4573788636124
14151.9305054846,36.4226346644658
14210.623229028,36.3702595344298
14298.662314343,36.2910851737884
14342.6818570006,36.2512067081795
14408.7111709869,36.1910058249516
14507.7551419663,36.0997890107194
14557.277127456,36.0537405584231
14631.5601056906,35.9840810168829
14668.7015948079,35.9489732694103
14724.4138284838,35.8959455312083
14807.9821789977,35.8155316368653
14849.7663542547,35.7749063735189
14912.4426171401,35.7134110067427
14943.7807485828,35.6823995300047
14990.7879457469,35.6355350237035
15061.298741493,35.5644101868939
15096.554139366,35.52845162459
15149.4372361756,35.4739847808186
15228.76188139,35.3910030937521
15268.4242039972,35.3488890984219
15327.917687908,35.2848681294726
15357.6644298633,35.2524500164744
15402.2845427964,35.2032747160557
15469.214712196,35.1281756344365
15502.6797968959,35.0899720990932
15552.8774239456,35.0317656318394
15577.9762374704,35.0022272392669
15615.6244577577,34.9573287766452
15672.0967881887,34.8885234055556
15700.3329534041,34.8533994604191
15742.6872012273,34.7997021446602
15763.8643251389,34.7723595600269
15795.6300110063,34.7306636009445
15843.2785398074,34.6664035133145
15867.102804208,34.633406976656
15902.8392008088,34.5826605690584
15920.7073991092,34.556663062362
15947.5096965598,34.5167782895651
15987.7131427357,34.4546298294931
16007.8148658237,34.4223356440992
16037.9674504557,34.3720229718874
16053.0437427716,34.3458892358392
16075.6581812456,34.3051997137303
16086.9654004826,34.2840828733038
16103.926229338,34.2512425181941
16112.4066437658,34.2342231454446
16125.1272654074,34.2078004023367
16144.2081978698,34.165679890752
16153.748664101,34.1432187562044
16168.0593634478,34.1071117707552
16175.2147131212,34.0876649578879
16185.9477376313,34.0559827470669
16191.3142498863,34.0386320144267
16199.3640182689,34.0096634791034
16203.3889024602,33.9932703598216
16209.4262287471,33.9643284312484
16212.4448918906,33.946520571461
16213.9542234623,33.9361230484315
16216.2182208199,33.9172312305876
16217.3502194987,33.9055014917019
16219.0482175169,33.883173182117
16221.5952145442,33.8395302351161
16222.8687130579,33.8176356410391
16223.5054623147,33.8079508085036
16224.4605861999,33.7951624250072
16225.8932720278,33.7792737715004
16228.0423007696,33.7606691367944
16231.2658438823,33.7397853953453
16236.1011585513,33.716777424659
16243.3541305548,33.6914006565724
16254.2335885601,33.6631000533731
16270.552775568,33.6313234922901
16295.0315560799,33.5957427693775
16331.7497268477,33.5553978657988
16386.8269829994,33.5066206201896
16414.3656110753,33.484321159033
16455.6735531891,33.4517098042464
16517.6354663598,33.4032619026168
16548.6164229452,33.3789504898052
16595.0878578232,33.3421909024391
16664.7950101402,33.2862146393022
16699.6485862988,33.2577972225898
16751.9289505365,33.2145759541676
16778.0691326554,33.1926802595424
16817.2794058338,33.1594549576239
16876.0948156013,33.1086933818983
16905.502520485,33.0828654999432
16949.6140778106,33.0435154932424
16971.6698564735,33.0235502338886
17004.7535244677,32.9932137649462
17054.379026459,32.9467675923973
17079.1917774547,32.9230883273087
17116.4109039482,32.8869467665514
17135.0204671949,32.8685783489268
17162.934812065,32.8406259545379
17204.8063293702,32.7977255176311
17225.7420880228,32.7758029098576
17257.1457260017,32.7422709379029
17304.25118297,32.690357782781
17327.8039114542,32.6635960011765
17363.1330041805,32.6223104916351
17380.7975505436,32.6011063719276
17407.2943700883,32.5685180341848
17447.0395994053,32.5176505710543
17466.9122140638,32.4912082857934
17496.7211360516,32.4500741077864
17511.6255970455,32.4287700085201
17533.9822885363,32.3957580608498
17545.1606342817,32.3787302798536
17561.9281528999,32.3524544954002
17587.079430827,32.3111549607491
17599.6550697906,32.2895348809841
17618.518528236,32.255661283741
17627.9502574587,32.2379902897299
17642.0978512928,32.2104083492201
17663.3192420438,32.1661200685078
17673.9299374193,32.1423850065186
17689.8459804826,32.1041873673778
17697.8040020143,32.0836659562648
17709.7410343118,32.0505431635923
17715.7095504605,32.0326896237151
17724.6623246836,32.0037583235457
17729.1387117952,31.9880937723114
17735.8532924625,31.9625707411625
17745.9251634635,31.9173492079498
17750.961098964,31.8896644235783
17753.4790667142,31.8736625028242
17757.2560183396,31.8450626628434
17759.1444941523,31.8275647038812
17761.9772078713,31.7935069020015
17763.3935647308,31.7705549210972
17765.5181000201,31.7230434408514
17768.704902954,31.6341350770612
17770.298304421,31.5962063959724
17771.0950051544,31.5806604256381
17772.2900562547,31.560823084987
17774.082632905,31.53690105928
17776.7714978805,31.5095357622688
17780.8047953437,31.4793171027376
17786.8547415385,31.4461015919546
17795.9296608308,31.4086524759215
17809.5420397692,31.3651970114495
17829.9606081768,31.314569586844
17860.5884607881,31.2574113110935
17906.5302397052,31.1972840188508
17975.4429080808,31.1396871823461
18078.8119106442,31.0866352523281
18130.4964119259,31.0665046854869
18208.0231638485,31.0391958030434
18246.7865398097,31.026226957799
18304.9316037517,31.0071919369144
18392.1491996645,30.9791522039242
